POINT_ID,Landcover,Landuse,Clay_SOC_score,OC_score,P_score,N_score,K_score,bulk_density_score,EC_score,erosion_score,pH_score,SHI
52183140,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,1,4,3,3,2.7
53442394,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,2,4,4,2,2.8
51963268,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,4,4,4,3,4,4,4,4,3.9
51063768,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,3,4,4,4,3.15
54201920,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,4,4,2,2,2.9
51203696,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,1,4,4,4,4,2,3,3.0
50983816,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,3,4,3,3,3.0
53482384,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,2,3,4,4,3,4,4,2,3.15
54661630,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,3,4,4,4,4,3,2,2.65
51863338,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,4,4,4,4,1,3.0
54401804,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,3,4,1,2,2.5
53742228,Woodland,Forestry,3,4,3,4,4,4,4,4,4,3.8
51963286,Woodland,Semi-natural and natural areas not in use,4,3,4,4,4,4,4,4,4,3.75
51183718,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,2,1,4,4,3,4,4,2,2.85
51983278,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,1,4,4,3,4,4,4,2,3.05
54341854,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,3,4,4,4,4,2,4,3.35
51323646,Woodland,Forestry,4,4,4,4,3,4,4,4,1,3.75
51903328,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,2,4,4,4,1,2.8
51363628,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,4,4,4,3,3.35
52043252,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,3,4,4,4,4,4,3,2,3.55
53702276,Woodland,Forestry,3,2,3,4,3,3,4,4,1,2.9
53482412,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,3,4,4,3,3.45
54361858,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,3,4,3,4,4,2,3,2.85
52882778,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,3,4,3,1,3.15
53182602,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,3,2,4,3,4,4,4,3,3.2
51903342,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,1,4,4,4,4,4,3,1,3.0
53542386,Grassland,Semi-natural and natural areas not in use,1,3,4,4,4,3,4,4,3,3.25
54761624,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,2,4,4,4,4,4,3,3.3
53902178,Woodland,Forestry,4,4,4,4,4,4,4,4,2,3.9
51243714,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,3,4,4,2,2.8
54102054,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,2,2,4,4,4,4,4,3,3.15
53882194,Woodland,Forestry,3,3,2,4,4,3,4,4,1,3.15
53202610,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,4,3,4,4,4,4,4,2,3.6
52003302,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,1,4,4,4,4,4,4,1,3.1
53842226,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,2,4,4,2,2.8
51423624,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,3,4,4,3,3.2
54481822,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,4,4,4,4,4,4,1,2,3.6
51223738,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,3,3,4,4,3,3.35
52063280,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,1,4,4,2,3,4,3,1,2.65
51203750,Grassland,Forestry,4,4,4,4,4,4,4,4,3,3.95
54102076,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,3,4,4,3,2,2.65
51983328,Woodland,Forestry,4,2,4,4,1,4,4,1,1,2.75
51943354,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,3,4,4,4,3,3.0
51963348,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,3,4,4,3,1,2.8
53262604,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,4,1,4,4,3,4,4,2,3.25
51403654,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,2,4,4,2,3.0
53862246,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,3,4,4,4,3,4,4,3,3.25
53882234,Shrubland,Semi-natural and natural areas not in use,1,3,4,4,4,3,4,4,2,3.2
53262618,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,3,4,4,4,4,4,4,3,3.7
54182062,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,4,4,3,4,2.85
51383678,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,2,1,4,4,3,4,4,2,2.75
54881614,Shrubland,Agriculture (excluding fallow land and kitchen gardens),2,3,3,4,4,4,4,2,3,3.2
51343702,Woodland,Forestry,4,4,4,4,3,4,4,4,1,3.75
51463642,Grassland,Fallow land,3,3,2,4,4,4,4,4,3,3.4
54282012,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,4,4,4,2,2.85
53102728,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,3,4,4,2,3.3
53982204,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,2,4,4,2,3.0
54581828,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,2,4,4,4,4,1,2,2.6
52003356,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,3,4,4,2,1,2.7
53302618,Woodland,Forestry,1,3,1,4,1,4,4,4,1,2.7
53882276,Grassland,Agriculture (excluding fallow land and kitchen gardens),1,4,4,4,4,4,4,4,2,3.6
51583590,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,3,4,4,3,3.1
53902268,Grassland,Semi-natural and natural areas not in use,2,4,4,4,4,4,4,4,2,3.7
54102148,Woodland,Forestry,3,1,4,4,4,3,4,4,1,2.85
54761732,Woodland,Forestry,4,4,4,4,4,4,4,4,3,3.95
51863446,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,4,2,4,4,1,2.7
52043360,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,1,4,4,2,4,4,4,2,2.95
54062198,Woodland,Forestry,4,4,1,4,4,4,4,4,1,3.55
51483666,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,4,4,4,3,3.6
54781758,Woodland,Forestry,3,4,4,4,4,4,4,1,3,3.55
53282678,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,4,2,4,3,4,4,4,2,3.5
54202132,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,1,4,4,4,3,4,4,4,3.1
53762404,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,4,3,4,4,3,4,4,2,3.55
51623610,Bareland,Agriculture (excluding fallow land and kitchen gardens),3,2,1,4,3,4,4,4,3,2.95
51943440,Woodland,Forestry,4,4,4,4,2,4,4,2,2,3.5
54222134,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,4,2,2.55
54162172,Grassland,Forestry,3,1,4,4,4,3,4,4,2,2.9
51523666,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,4,4,4,2,3.55
53282696,Woodland,Forestry,4,4,3,4,2,4,4,4,1,3.55
52483152,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,4,3,4,2,4,4,4,3,3.65
51223828,Woodland,Forestry,4,3,1,4,3,4,4,4,2,3.25
54162190,Woodland,Forestry,3,3,4,4,4,3,4,4,4,3.5
53162780,Artificial land,"Electricity, gas and thermal power distribution",4,3,2,4,4,3,4,4,3,3.35
52443184,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,3,4,4,4,2,2.95
54761828,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,2,4,4,4,4,4,2,3.0
53902362,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,3,4,4,1,2.9
51523690,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,4,4,3,2.75
53462624,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,3,3,4,4,4,4,4,1,3.2
51943470,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,1,4,4,4,2,2.75
53942344,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,1,4,4,3,4,4,1,2.6
54841792,Grassland,Fallow land,2,2,1,4,4,4,4,1,2,2.6
51603652,Woodland,Forestry,4,2,4,4,2,4,4,3,1,3.05
54761846,Woodland,Forestry,3,4,4,4,4,4,4,4,3,3.85
54022304,Grassland,Semi-natural and natural areas not in use,3,3,3,4,4,2,4,4,2,3.15
54841800,Bareland,Agriculture (excluding fallow land and kitchen gardens),1,1,3,4,4,4,4,3,2,2.65
53982330,Woodland,Forestry,3,4,4,4,4,4,4,4,2,3.8
52523166,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,4,4,3,3,2.9
54302142,Grassland,Agriculture (excluding fallow land and kitchen gardens),1,1,2,4,4,2,4,4,3,2.4
52523170,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,4,4,3,4,2.85
53462646,Woodland,Forestry,2,1,2,4,4,3,4,4,3,2.65
53742486,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,3,4,4,2,4,4,4,2.55
51663638,Woodland,Forestry,4,4,4,4,3,4,4,4,2,3.8
54581990,Grassland,Fallow land,1,1,3,4,4,3,4,3,2,2.5
54482052,Grassland,Fallow land,1,1,3,4,4,4,4,4,2,2.75
54462066,Grassland,"Electricity, gas and thermal power distribution",3,1,4,4,2,4,4,4,2,2.85
54921782,Shrubland,Semi-natural and natural areas not in use,1,3,1,4,4,4,4,4,4,3.15
54781870,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,4,4,4,3,3.6
52043446,Woodland,Forestry,4,4,4,4,2,4,4,4,1,3.65
52003468,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,3,4,4,4,4,4,4,4,3.75
54961762,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,3,4,4,2,3.05
54002350,Artificial land,"Electricity, gas and thermal power distribution",1,3,4,4,4,3,4,4,2,3.2
53362722,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,3,1,4,4,3,4,4,3,2.95
51663648,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,3,4,4,3,4,4,2,3.3
54482070,Woodland,Semi-natural and natural areas not in use,2,1,2,4,3,4,4,4,1,2.6
51603688,Bareland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,4,3,4,4,1,2.85
51523730,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,4,4,4,4,3,4,4,3,3.7
51563710,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,3,4,4,4,3.15
51443772,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,4,4,4,4,2,4,4,4,3.7
54562034,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,1,4,1,2,2.2
52643142,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,2,4,2,2,2.45
54961790,Grassland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,3,4,1,2,2.65
52663138,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,3,4,2.55
51543736,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,2,4,4,2,2,4,4,3,2.95
51403810,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,4,4,4,4,3.65
54522082,Grassland,Fallow land,1,1,4,4,3,4,4,4,1,2.7
54122326,Woodland,Forestry,4,4,3,4,4,4,4,4,2,3.8
53422734,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,4,2,4,4,4,4,4,1,3.55
51743642,Woodland,Semi-natural and natural areas not in use,3,3,2,4,4,3,4,3,3,3.15
54222278,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,3,4,4,3,3.0
51583734,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,2,4,3,2,4,4,3,2.65
54282252,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,3,4,4,2,3.3
52443288,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,2,4,4,4,3,4,4,1,3.2
54662028,Woodland,Forestry,1,2,2,4,3,4,4,4,1,2.75
54122350,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,3,4,4,3,3.0
52163440,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,3,1,4,4,2,2.5
54062392,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,3,4,4,2,3.4
51763654,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,4,4,4,4,3.65
53522708,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,3,1,4,4,3,4,4,1,2.95
53542700,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,3,3,4,4,3,4,4,1,3.15
51483800,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,3,3,4,4,2,3.3
51903592,Woodland,Forestry,4,3,4,4,2,4,4,4,1,3.4
54422204,Woodland,Forestry,4,3,3,4,4,4,4,4,1,3.5
52743154,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,3,4,4,3,4,4,3,3.0
54382232,Woodland,Forestry,3,2,2,4,3,4,4,4,2,3.0
54122394,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,3,4,3,3,3.35
51703708,Woodland,Forestry,4,4,4,4,2,4,4,4,1,3.65
53442784,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,3,2,4,4,3,4,4,3,3.35
55141798,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,1,4,4,4,4,3,2,2.8
54542164,Woodland,Forestry,4,3,3,4,4,3,4,4,2,3.4
54082440,Bareland,Agriculture (excluding fallow land and kitchen gardens),1,3,4,4,4,3,4,4,1,3.15
54042470,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,3,4,4,4,4,4,3,3,3.3
54402264,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,3,4,4,1,3.35
51743714,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,3,4,4,3,3.45
52263450,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,4,4,2,2,3.1
51823686,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,3,4,4,4,3.5
53622736,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,4,1,4,4,4,4,4,1,3.45
53782648,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,3,4,4,3,3.35
54502242,Woodland,Forestry,4,3,1,4,3,4,4,4,1,3.2
52323438,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,4,3,4,3,2,2.8
52023594,Woodland,Forestry,4,4,4,4,4,4,4,4,1,3.85
54402308,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,2,1,4,4,3,4,4,2,2.75
52803194,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,3,1,4,1,4,4,4,4,3.05
54502256,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,3,4,4,2,3.15
52783208,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,1,2,4,1,4,4,4,1,2.6
51943644,Bareland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,3,4,4,2,3.3
54662170,Woodland,Forestry,2,1,3,4,4,2,4,4,1,2.5
54782100,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,3,1,4,4,4,4,1,3,3.0
51683776,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,3,4,4,4,3.5
51184026,Woodland,Forestry,4,4,4,4,2,4,4,4,1,3.65
55321790,Woodland,Forestry,3,4,4,4,4,4,4,4,3,3.85
54422324,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,3,4,4,1,3.0
54282408,Bareland,Agriculture (excluding fallow land and kitchen gardens),1,2,3,4,4,4,4,4,3,3.05
54642202,Woodland,Forestry,3,2,2,4,3,4,4,4,1,2.95
54262422,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,3,4,4,4,4,4,4,4,3.45
51883690,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,4,4,4,3,3.6
51723772,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,2,4,4,3,2.95
54842098,Bareland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,4,4,4,2,2.85
53502854,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,4,2,4,4,4,4,4,2,3.5
54582260,Woodland,Forestry,3,3,3,4,3,4,4,4,1,3.3
54422352,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,3,4,4,2,2.95
51264012,Woodland,Forestry,4,4,4,4,2,4,4,4,3,3.75
54862104,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,4,3,4,4,4,4,4,3,3.85
55441760,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,3,4,4,3,4,4,2,2.95
54482326,Woodland,Forestry,1,1,3,4,3,3,4,2,3,2.35
51783760,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,2,4,4,3,3.05
55461754,Woodland,Semi-natural and natural areas not in use,2,3,2,4,4,4,4,3,2,3.15
53562846,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,4,4,4,2,3.45
51883720,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,4,4,4,4,4,4,4,4,4.0
51244042,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,4,4,4,4,4,4,4,3,3.85
51863740,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,4,4,4,3,3.5
51943702,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,2,1,4,4,3,4,4,4,2.95
54462372,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,3,4,4,4,4,4,4,2,3.35
53902686,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,4,1,4,4,4,4,4,2,3.4
51783786,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,3,4,4,4,3.5
51823768,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,4,4,4,3,3,4,4,3,3.7
54962100,Bareland,Agriculture (excluding fallow land and kitchen gardens),1,2,3,4,4,4,4,2,2,2.8
52023674,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,3,4,4,4,3.5
54042624,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,4,1,4,4,4,4,4,1,3.35
54882154,Woodland,Forestry,4,1,3,4,4,3,4,4,2,2.9
52303540,Woodland,Forestry,4,1,4,4,1,3,4,4,1,2.65
51983700,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,3,4,4,3,3.1
52063672,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,3,4,4,3,3.45
51843782,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,3,4,4,3,3.1
52083664,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,3,4,4,4,3.25
54262530,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,4,4,1,2.65
53902728,Cropland,Kitchen gardens,2,4,4,4,4,4,4,4,3,3.75
51943738,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,4,4,4,4,4,4,4,3,3.95
54582368,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,1,4,4,4,4,4,4,2.9
54882204,Woodland,Forestry,4,4,4,4,4,4,4,4,1,3.85
55102078,Woodland,Semi-natural and natural areas not in use,4,4,4,4,4,4,4,4,3,3.95
51943752,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,4,4,4,4,3,4,4,4,3.75
51983736,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,3,4,4,3,3.45
52383540,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,2,4,4,3,4,4,4,1,3.25
54162628,Grassland,Semi-natural and natural areas not in use,2,3,1,4,4,3,4,2,2,2.8
54862248,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,1,3,4,3,3,4,4,1,2.65
51444012,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,3,4,4,3,3,4,4,3,3.45
51943774,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,4,4,4,4,4,4,4,4,4.0
54922222,Woodland,Forestry,4,3,2,4,4,4,4,4,4,3.55
52103706,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,4,4,4,4,4,4,4,3,3.95
52043736,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,2,4,4,3,2.95
54662386,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,2,4,4,3,4,3,2,3.1
52463548,Woodland,Forestry,3,1,4,4,4,4,4,4,2,3.05
52263646,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,3,4,4,1,3.1
52403578,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,3,4,4,4,4,3.55
55002216,Woodland,Forestry,4,2,4,4,4,4,4,4,1,3.35
54942254,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,2,4,4,2,3.0
52463552,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,1,3,4,3,3,4,4,1,2.65
54002768,Grassland,Agriculture (excluding fallow land and kitchen gardens),1,2,3,4,4,3,4,1,2,2.55
54722380,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,3,4,4,4,3,4,4,2,3.2
52483546,Woodland,Forestry,3,1,4,4,1,3,4,4,1,2.55
55102172,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,1,2,4,4,2,4,4,3,2.6
53982784,Shrubland,Agriculture (excluding fallow land and kitchen gardens),1,3,3,4,4,3,4,4,1,3.05
54302620,Grassland,Agriculture (excluding fallow land and kitchen gardens),1,2,3,4,4,3,4,4,2,2.85
52383602,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,3,3,4,4,2,3.05
52363614,Woodland,Forestry,4,4,4,4,3,4,4,4,1,3.75
53902836,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,3,4,4,4,4,4,1,3.3
51923832,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,3,3,4,4,2,2.8
55062222,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,3,4,3,2,4,4,2,2.45
51424072,Woodland,Forestry,4,4,4,4,3,4,4,4,2,3.8
51404082,Shrubland,Forestry,4,4,3,4,3,4,4,4,1,3.65
55102204,Woodland,Forestry,3,2,3,4,4,4,4,4,2,3.2
55142186,Woodland,Forestry,4,3,1,4,3,4,4,4,2,3.25
55182166,Woodland,Forestry,4,3,3,4,3,4,4,4,1,3.4
54982278,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,4,3,4,4,4,4,4,1,3.75
52323652,Woodland,Forestry,4,3,4,4,2,4,4,4,1,3.4
54842358,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,3,4,4,2,4,2,3,2.3
54702438,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,3,4,4,4,3,4,4,2,3.2
52423612,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,3,4,4,3,3.35
54902344,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,3,4,4,3,4,4,2,2.85
