POINT_ID,Landcover,Landuse,Clay_SOC_score,OC_score,P_score,N_score,K_score,bulk_density_score,EC_score,erosion_score,pH_score
51883690,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,4,4,4,3
51723772,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,2,4,4,3
54842098,Bareland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,4,4,4,2
53502854,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,4,2,4,4,4,4,4,2
54582260,Woodland,Forestry,3,3,3,4,3,4,4,4,1
54422352,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,3,4,4,2
51264012,Woodland,Forestry,4,4,4,4,2,4,4,4,3
54862104,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,4,3,4,4,4,4,4,3
55441760,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,3,4,4,3,4,4,2
54482326,Woodland,Forestry,1,1,3,4,3,3,4,2,3
51783760,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,2,4,4,3
55461754,Woodland,Semi-natural and natural areas not in use,2,3,2,4,4,4,4,3,2
53562846,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,4,4,4,2
51883720,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,4,4,4,4,4,4,4,4
51244042,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,4,4,4,4,4,4,4,3
51863740,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,4,4,4,3
51943702,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,2,1,4,4,3,4,4,4
54462372,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,3,4,4,4,4,4,4,2
53902686,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,4,1,4,4,4,4,4,2
51783786,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,3,4,4,4
51823768,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,4,4,4,3,3,4,4,3
54962100,Bareland,Agriculture (excluding fallow land and kitchen gardens),1,2,3,4,4,4,4,2,2
52023674,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,3,4,4,4
54042624,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,4,1,4,4,4,4,4,1
54882154,Woodland,Forestry,4,1,3,4,4,3,4,4,2
52303540,Woodland,Forestry,4,1,4,4,1,3,4,4,1
51983700,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,3,4,4,3
52063672,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,3,4,4,3
51843782,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,3,4,4,3
52083664,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,3,4,4,4
54262530,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,4,4,1
53902728,Cropland,Kitchen gardens,2,4,4,4,4,4,4,4,3
51943738,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,4,4,4,4,4,4,4,3
54582368,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,1,4,4,4,4,4,4
54882204,Woodland,Forestry,4,4,4,4,4,4,4,4,1
55102078,Woodland,Semi-natural and natural areas not in use,4,4,4,4,4,4,4,4,3
51943752,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,4,4,4,4,3,4,4,4
51983736,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,3,4,4,3
52383540,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,2,4,4,3,4,4,4,1
54162628,Grassland,Semi-natural and natural areas not in use,2,3,1,4,4,3,4,2,2
54862248,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,1,3,4,3,3,4,4,1
51444012,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,3,4,4,3,3,4,4,3
51943774,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,4,4,4,4,4,4,4,4
54922222,Woodland,Forestry,4,3,2,4,4,4,4,4,4
52103706,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,4,4,4,4,4,4,4,3
52043736,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,2,4,4,3
54662386,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,2,4,4,3,4,3,2
52463548,Woodland,Forestry,3,1,4,4,4,4,4,4,2
52263646,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,3,4,4,1
52403578,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,3,4,4,4,4
55002216,Woodland,Forestry,4,2,4,4,4,4,4,4,1
54942254,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,2,4,4,2
52463552,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,1,3,4,3,3,4,4,1
54002768,Grassland,Agriculture (excluding fallow land and kitchen gardens),1,2,3,4,4,3,4,1,2
54722380,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,3,4,4,4,3,4,4,2
52483546,Woodland,Forestry,3,1,4,4,1,3,4,4,1
55102172,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,1,2,4,4,2,4,4,3
53982784,Shrubland,Agriculture (excluding fallow land and kitchen gardens),1,3,3,4,4,3,4,4,1
54302620,Grassland,Agriculture (excluding fallow land and kitchen gardens),1,2,3,4,4,3,4,4,2
52383602,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,3,3,4,4,2
52363614,Woodland,Forestry,4,4,4,4,3,4,4,4,1
53902836,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,3,4,4,4,4,4,1
51923832,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,3,3,4,4,2
55062222,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,3,4,3,2,4,4,2
51424072,Woodland,Forestry,4,4,4,4,3,4,4,4,2
51404082,Shrubland,Forestry,4,4,3,4,3,4,4,4,1
55102204,Woodland,Forestry,3,2,3,4,4,4,4,4,2
55142186,Woodland,Forestry,4,3,1,4,3,4,4,4,2
55182166,Woodland,Forestry,4,3,3,4,3,4,4,4,1
54982278,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,4,3,4,4,4,4,4,1
52323652,Woodland,Forestry,4,3,4,4,2,4,4,4,1
54842358,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,3,4,4,2,4,2,3
54702438,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,3,4,4,4,3,4,4,2
52423612,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,3,4,4,3
54902344,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,3,4,4,3,4,4,2
54382628,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,3,1,4,4,3,4,4,2
52143760,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,2,4,4,3
52043812,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,4,4,4,3,4,4,4,2
55362112,Grassland,Forestry,3,4,3,4,4,4,4,4,4
54822414,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,3,4,4,4,4,4,4,2
51464094,Woodland,Forestry,4,4,4,4,2,4,4,4,3
54802440,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,3,4,4,3,4,4,2
54902386,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,1,4,4,4,4,3,3
52323696,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,3,4,4,3
52043830,Woodland,Forestry,4,3,4,4,2,4,4,4,1
54662520,Shrubland,Road transport,2,3,4,4,4,3,4,4,3
54882406,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,1,4,4,3,4,4,2
54782460,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,3,4,4,4,3,4,4,2
51943882,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,2,4,4,3,3,4,4,2
54902398,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,3,4,4,2
55222230,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,3,4,4,3
55182252,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,4,4,4,3
51723994,Woodland,Forestry,4,3,4,4,2,4,4,3,1
52463652,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,2,2,4,4,1
52023864,Woodland,Forestry,4,3,1,4,1,3,4,4,1
51724004,Woodland,Forestry,4,4,4,4,2,4,4,4,1
51963894,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,3,2,4,4,3
52263754,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,4,4,4,3,4,4,4,3
55362180,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,4,4,4,2
55002378,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,3,4,3,2
54522636,Grassland,Agriculture (excluding fallow land and kitchen gardens),1,2,3,4,4,3,4,4,2
54562622,Grassland,Semi-natural and natural areas not in use,4,3,1,4,3,4,4,4,2
55302228,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,1,1,4,4,3,4,4,3
55102340,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,3,4,1,2
55282244,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,4,4,1
54862490,Grassland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,4,4,2
52663594,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,3,4,4,2,4,4,4,2
55382214,Woodland,Forestry,4,4,2,4,4,4,4,4,1
52503674,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,3,4,4,3
51923944,Woodland,Forestry,4,4,4,4,2,4,4,4,2
52403722,Woodland,Forestry,4,4,4,4,3,4,4,4,2
55482170,Woodland,Forestry,4,3,3,4,3,4,4,4,1
55462186,Woodland,Forestry,4,4,4,4,4,4,4,4,1
55482182,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,3,4,4,1
51963940,Woodland,Forestry,4,4,4,4,2,4,4,4,1
51943950,Woodland,Forestry,4,4,3,4,2,4,4,4,2
55362256,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,3,4,4,1
52503692,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,2,1,4,4,3,4,4,3
54422752,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,4,3,4,4,3,4,1,2
52363758,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,4,4,4,4,3,4,4,4
54542702,Shrubland,Agriculture (excluding fallow land and kitchen gardens),2,3,1,4,3,4,4,2,3
52423744,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,3,4,4,3
55182378,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,3,4,3,4
52503710,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,2,4,4,3
52423748,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,2,4,4,3
55262344,Grassland,Semi-natural and natural areas not in use,4,3,3,4,4,3,4,4,3
55402270,Woodland,Semi-natural and natural areas not in use,3,4,4,4,4,4,4,4,4
55642142,Grassland,Fallow land,1,1,4,4,4,4,4,4,1
55462240,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,1,4,4,3,4,4,2
55162404,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,3,4,4,3,4,4,2
55442260,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,3,4,4,2
51724084,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,3,4,4,4
54542740,Grassland,Fallow land,2,4,2,4,4,4,4,4,2
52863566,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,1,4,4,3,3,4,3,2
55502248,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,4,2
55622188,Woodland,Forestry,3,2,2,4,3,4,4,4,1
55022506,Grassland,Agriculture (excluding fallow land and kitchen gardens),1,3,1,4,4,3,4,4,2
55342340,Grassland,Forestry,3,3,4,4,4,3,4,4,2
52063942,Grassland,Semi-natural and natural areas not in use,4,4,4,4,2,4,4,4,2
55282384,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,3,4,4,2
52063954,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,3,4,4,2
55382340,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,3,4,4,4,3,4,4,3
52583718,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,4,2,4,4,2
52703664,Woodland,Forestry,4,4,4,4,4,4,4,4,1
55362364,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,1,4,4,3,4,4,2
52863598,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,3,4,4,4
51724116,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,4,4,4,2,4,4,4,4
52763646,Grassland,Fallow land,2,2,4,4,4,3,4,4,2
52243888,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,3,4,4,2
52683688,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,3,4,4,3
52283872,Woodland,Forestry,4,4,4,4,3,4,3,4,2
55462330,Woodland,Forestry,2,3,4,4,4,3,4,4,2
54762692,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,4,3,4,4,3,4,3,4
52323858,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,2,4,4,3,3,4,4,3
54482836,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,4,4,4,3,4,4,4,1
55182486,Grassland,Agriculture (excluding fallow land and kitchen gardens),1,3,4,4,4,3,4,4,2
55802164,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,2,2,4,4,3,4,4,2
51904062,Grassland,Residential,4,3,4,4,2,3,4,4,3
54862666,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,3,4,4,2
52143958,Woodland,Forestry,4,4,4,4,2,4,4,4,1
53003570,Woodland,Forestry,4,3,4,4,2,4,4,4,1
52383854,Woodland,Forestry,4,3,2,4,2,4,4,4,1
55602298,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,3,4,4,1
54982632,Woodland,Forestry,2,3,1,4,1,4,4,4,1
54842704,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,3,4,3,4
55602316,Woodland,Forestry,3,2,4,4,3,3,4,4,2
55882170,Woodland,Forestry,4,3,2,4,4,4,4,4,1
52843662,Woodland,Forestry,3,1,3,4,4,4,4,4,2
55562340,Shrubland,Semi-natural and natural areas not in use,3,4,1,4,4,4,4,4,2
55062600,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,4,4,4,2
52863656,Woodland,Forestry,4,1,4,4,3,3,4,4,2
55742250,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,3,4,4,4,3,4,4,4
52423856,Woodland,Forestry,4,4,3,4,3,4,4,4,2
52763704,Grassland,Fallow land,3,2,4,4,4,2,4,4,3
55822214,Woodland,Forestry,4,3,3,4,4,4,4,4,1
52603780,Woodland,Forestry,4,4,3,4,3,4,4,4,3
55722274,Woodland,Forestry,4,2,2,4,3,4,4,4,1
55802236,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,3,3,4,4,4,4,4,3
55562362,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,3,4,4,3
53043598,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,3,4,4,4,4,4,4,3
55302512,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,3,3,4,4,2,4,4,2
55002666,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,4,3,4,4,4,4,4,1
55742290,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,3,2,4,4,1
52223970,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,3,3,4,4,2
55622354,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,3,4,4,3
54742798,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,4,1,4,4,4,4,4,1
52363912,Shrubland,Forestry,4,3,4,4,3,3,4,4,1
52503854,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,3,4,4,3,3,4,4,2
56022164,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,4,4,3
55622372,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,3,1,4,4,3,4,4,3
52283958,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,3,3,4,4,2
56062152,Woodland,Forestry,2,1,2,4,3,4,4,4,1
52223990,Woodland,Forestry,4,4,4,4,2,4,4,4,2
55302552,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,1,4,4,2
56142132,Grassland,Fallow land,1,1,3,4,4,3,4,3,3
52583844,Woodland,Forestry,4,4,4,4,2,4,4,4,1
52363948,Woodland,Forestry,4,4,4,4,2,4,4,4,1
52803754,Woodland,Forestry,2,2,4,4,4,3,4,4,4
55382538,Grassland,Agriculture (excluding fallow land and kitchen gardens),1,2,3,4,4,2,4,4,1
55742358,Shrubland,Semi-natural and natural areas not in use,4,3,3,4,4,4,4,3,4
55682392,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,3,4,4,4,2,4,3,3
56022218,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,3,4,4,3
52224014,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,3,4,4,2
55162656,Grassland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,4,4,4,1
52843744,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,4,4,4,3,4,4,4,4
54762854,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,3,2,4,4,3,4,4,2
56042230,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,3,4,4,4,4,4,4,4
55042738,Shrubland,Semi-natural and natural areas not in use,2,4,2,4,4,4,4,4,1
56002258,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,4,4,4,3
52044112,Woodland,Forestry,4,1,4,4,2,3,4,4,1
52903740,Woodland,Forestry,4,4,4,4,3,4,4,4,3
52863764,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,4,3,4,4,1
52923738,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,3,3,4,4,4
56042258,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,4,4,4,3
52324000,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,3,4,4,2
52463940,Woodland,Forestry,4,4,4,4,2,4,4,4,1
56002286,Grassland,Semi-natural and natural areas not in use,1,1,2,4,4,4,4,4,2
55842368,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,3,4,3,3
52663864,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,3,3,4,3,4,4,4,2
56162224,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,3,4,4,2,4,4,3
56182214,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,4,1,3
53363562,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,4,3,4,4,2
52743836,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,3,3,4,2,4,4,4,2
56202206,Woodland,Forestry,2,3,3,4,4,4,4,4,1
52304028,Woodland,Forestry,4,4,4,4,4,4,4,4,4
56102260,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,3,3,4,4,4,4,4,3
55642492,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,4,4,4,2
52264048,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,4,4,4,3
52344016,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,3,4,4,4,3,4,4,3
55862392,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,3,4,4,3,4,4,3
55162738,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,4,4,4,4,4,4,4,1
55382632,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,4,1,4,3,4,4,4,1
55222716,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,3,3,4,4,4,4,4,2
52803826,Woodland,Forestry,4,3,4,4,2,4,4,4,1
52763848,Grassland,Forestry,3,2,4,4,4,4,4,4,1
57621488,Woodland,Semi-natural and natural areas not in use,2,3,4,4,4,4,4,4,3
56342170,Woodland,Forestry,2,2,4,4,4,4,4,4,1
52364022,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,3,4,4,4,3,4,4,4
52264066,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,4,4,4,4,4,4,4,2
52943776,Woodland,Forestry,4,3,4,4,3,4,4,4,2
52903794,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,2,1,4,2,3,4,4,2
52863814,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,4,4,4,2
52963774,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,3,4,4,2
55902418,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,3,4,2,2
55582576,Grassland,Forestry,2,4,4,4,4,4,4,4,3
56302220,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,2,4,4,3,4,4,2
53103728,Woodland,Forestry,4,3,4,4,2,4,4,4,1
52523980,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,3,4,4,4
55062852,Grassland,Agriculture (excluding fallow land and kitchen gardens),1,3,1,4,4,4,4,4,1
52843852,Woodland,Forestry,4,3,4,4,2,4,4,4,1
56302252,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,3,4,3,2
52364058,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,2,4,4,2
56082364,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,4,3,4,4,2
56542136,Woodland,Forestry,4,3,4,4,3,4,4,4,1
56282268,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,3,4,4,2
55822496,Grassland,Semi-natural and natural areas not in use,1,3,4,4,4,3,4,4,3
